# column 1: wavelength (micron)
# column 2: total flux; F_nu (Jy)
# column 3: transparent flux; F_nu (Jy)
# column 4: direct primary flux; F_nu (Jy)
# column 5: scattered primary flux; F_nu (Jy)
# column 6: direct secondary flux; F_nu (Jy)
# column 7: scattered secondary flux; F_nu (Jy)
9.000000000e-02 9.711951935e-09 3.364146459e-02 8.464449468e-09 1.247502467e-09 0.000000000e+00 0.000000000e+00
9.541091806e-02 2.783262298e-07 1.753224242e-01 2.360600611e-07 4.226616866e-08 0.000000000e+00 0.000000000e+00
1.011471476e-01 3.996385586e-06 2.061082441e-01 3.356390957e-06 6.399946296e-07 0.000000000e+00 0.000000000e+00
1.072282468e-01 2.269245442e-05 2.211278569e-01 1.838987742e-05 4.302577000e-06 0.000000000e+00 0.000000000e+00
1.136749497e-01 4.206173570e-05 2.140151819e-01 3.239499200e-05 9.666743697e-06 0.000000000e+00 0.000000000e+00
1.205092367e-01 3.061780718e-05 1.908660907e-01 1.524038106e-05 1.537742613e-05 0.000000000e+00 0.000000000e+00
1.277544101e-01 1.250793888e-04 1.992096787e-01 6.084869385e-05 6.423069496e-05 0.000000000e+00 0.000000000e+00
1.354351729e-01 2.553547812e-04 1.915627311e-01 1.074939989e-04 1.478607823e-04 0.000000000e+00 0.000000000e+00
1.435777131e-01 4.440684539e-04 1.780745248e-01 1.648468250e-04 2.792216289e-04 0.000000000e+00 0.000000000e+00
1.522097936e-01 7.117436130e-04 1.695454049e-01 2.479126549e-04 4.638309582e-04 0.000000000e+00 0.000000000e+00
1.613608460e-01 8.924504843e-04 1.601051872e-01 3.028500163e-04 5.896004680e-04 0.000000000e+00 0.000000000e+00
1.710620718e-01 7.902649855e-04 1.560212126e-01 2.759915096e-04 5.142734758e-04 0.000000000e+00 0.000000000e+00
1.813465479e-01 4.591552620e-04 1.481759965e-01 1.914682364e-04 2.676870256e-04 0.000000000e+00 0.000000000e+00
1.922493402e-01 1.957126889e-04 1.392017640e-01 1.190303229e-04 7.668236591e-05 0.000000000e+00 0.000000000e+00
