# column 1: wavelength (micron)
# column 2: total flux; F_nu (Jy)
# column 3: transparent flux; F_nu (Jy)
# column 4: direct primary flux; F_nu (Jy)
# column 5: scattered primary flux; F_nu (Jy)
# column 6: direct secondary flux; F_nu (Jy)
# column 7: scattered secondary flux; F_nu (Jy)
9.000000000e-02 1.115968637e-08 3.351167497e-02 9.528127905e-09 1.631558464e-09 0.000000000e+00 0.000000000e+00
9.541091806e-02 3.178248483e-07 1.748425560e-01 2.658992946e-07 5.192555372e-08 0.000000000e+00 0.000000000e+00
1.011471476e-01 4.052879354e-06 2.057497339e-01 3.350966527e-06 7.019128268e-07 0.000000000e+00 0.000000000e+00
1.072282468e-01 2.453005603e-05 2.213751251e-01 1.973094470e-05 4.799111325e-06 0.000000000e+00 0.000000000e+00
1.136749497e-01 4.457928432e-05 2.132546159e-01 3.530239296e-05 9.276891363e-06 0.000000000e+00 0.000000000e+00
1.205092367e-01 1.768771616e-05 1.904632424e-01 1.385027948e-05 3.837436682e-06 0.000000000e+00 0.000000000e+00
1.277544101e-01 7.002802215e-05 1.998266644e-01 5.429657105e-05 1.573145111e-05 0.000000000e+00 0.000000000e+00
1.354351729e-01 1.096371327e-04 1.911880914e-01 8.330694188e-05 2.633019083e-05 0.000000000e+00 0.000000000e+00
1.435777131e-01 1.391747231e-04 1.779667636e-01 1.009489279e-04 3.822579512e-05 0.000000000e+00 0.000000000e+00
1.522097936e-01 1.728372850e-04 1.687056384e-01 1.140906667e-04 5.874661833e-05 0.000000000e+00 0.000000000e+00
1.613608460e-01 1.987858017e-04 1.609362725e-01 1.219581221e-04 7.682767958e-05 0.000000000e+00 0.000000000e+00
1.710620718e-01 1.930013221e-04 1.558338132e-01 1.246836943e-04 6.831762779e-05 0.000000000e+00 0.000000000e+00
1.813465479e-01 1.670131317e-04 1.484313599e-01 1.234149793e-04 4.359815243e-05 0.000000000e+00 0.000000000e+00
1.922493402e-01 1.394001266e-04 1.386612705e-01 1.123786678e-04 2.702145881e-05 0.000000000e+00 0.000000000e+00
2.038076228e-01 1.155357796e-04 1.301037828e-01 9.604282008e-05 1.949295957e-05 0.000000000e+00 0.000000000e+00
2.160608044e-01 1.100138062e-04 1.270903405e-01 9.163972940e-05 1.837407676e-05 0.000000000e+00 0.000000000e+00
2.290506634e-01 1.328954393e-04 1.195080166e-01 1.078729414e-04 2.502249789e-05 0.000000000e+00 0.000000000e+00
2.428214897e-01 1.733839652e-04 1.108370389e-01 1.307786585e-04 4.260530670e-05 0.000000000e+00 0.000000000e+00
