# column 1: wavelength (micron)
# column 2: total flux; F_nu (Jy)
# column 3: transparent flux; F_nu (Jy)
# column 4: direct primary flux; F_nu (Jy)
# column 5: scattered primary flux; F_nu (Jy)
# column 6: direct secondary flux; F_nu (Jy)
# column 7: scattered secondary flux; F_nu (Jy)
9.000000000e-02 1.718964691e-07 3.401497997e-02 5.052938796e-08 1.213670812e-07 0.000000000e+00 0.000000000e+00
9.541091806e-02 4.053212816e-06 1.747777093e-01 1.162819982e-06 2.890392834e-06 0.000000000e+00 0.000000000e+00
1.011471476e-01 4.598992493e-05 2.059252827e-01 1.348486926e-05 3.250505567e-05 0.000000000e+00 0.000000000e+00
1.072282468e-01 2.950940249e-04 2.210517805e-01 7.534905274e-05 2.197449722e-04 0.000000000e+00 0.000000000e+00
1.136749497e-01 8.655702867e-04 2.134344677e-01 1.766532095e-04 6.889170772e-04 0.000000000e+00 0.000000000e+00
1.205092367e-01 1.432015394e-03 1.907379074e-01 2.197028829e-04 1.212312511e-03 0.000000000e+00 0.000000000e+00
1.277544101e-01 2.503566489e-03 1.992278439e-01 4.392230107e-04 2.064343478e-03 0.000000000e+00 0.000000000e+00
1.354351729e-01 3.401379569e-03 1.923327940e-01 6.095806070e-04 2.791798962e-03 0.000000000e+00 0.000000000e+00
1.435777131e-01 4.099586173e-03 1.778737897e-01 7.609656934e-04 3.338620479e-03 0.000000000e+00 0.000000000e+00
1.522097936e-01 4.753091181e-03 1.694718014e-01 9.408602939e-04 3.812230887e-03 0.000000000e+00 0.000000000e+00
1.613608460e-01 4.948780107e-03 1.604421184e-01 9.919590580e-04 3.956821049e-03 0.000000000e+00 0.000000000e+00
1.710620718e-01 4.209593314e-03 1.559967799e-01 8.481782314e-04 3.361415082e-03 0.000000000e+00 0.000000000e+00
1.813465479e-01 2.901703166e-03 1.486777986e-01 5.814802676e-04 2.320222899e-03 0.000000000e+00 0.000000000e+00
1.922493402e-01 1.474397064e-03 1.392625571e-01 3.466130239e-04 1.127784040e-03 0.000000000e+00 0.000000000e+00
2.038076228e-01 6.745177532e-04 1.301242544e-01 2.209978412e-04 4.535199120e-04 0.000000000e+00 0.000000000e+00
2.160608044e-01 5.933479590e-04 1.270851648e-01 2.059462718e-04 3.874016873e-04 0.000000000e+00 0.000000000e+00
2.290506634e-01 1.198005537e-03 1.196535668e-01 2.647156548e-04 9.332898817e-04 0.000000000e+00 0.000000000e+00
2.428214897e-01 2.610744380e-03 1.110053076e-01 3.734633619e-04 2.237281018e-03 0.000000000e+00 0.000000000e+00
