# column 1: wavelength (micron)
# column 2: total flux; F_nu (Jy)
# column 3: transparent flux; F_nu (Jy)
# column 4: direct primary flux; F_nu (Jy)
# column 5: scattered primary flux; F_nu (Jy)
# column 6: direct secondary flux; F_nu (Jy)
# column 7: scattered secondary flux; F_nu (Jy)
9.000000000e-02 1.052978120e-08 3.386617077e-02 8.571379461e-09 1.958401734e-09 0.000000000e+00 0.000000000e+00
9.541091806e-02 3.196791088e-07 1.755263389e-01 2.532219916e-07 6.645711724e-08 0.000000000e+00 0.000000000e+00
1.011471476e-01 4.420295554e-06 2.054029053e-01 3.528693223e-06 8.916023307e-07 0.000000000e+00 0.000000000e+00
1.072282468e-01 2.512521619e-05 2.212130132e-01 1.899908653e-05 6.126129665e-06 0.000000000e+00 0.000000000e+00
1.136749497e-01 4.421732459e-05 2.130899997e-01 3.244817566e-05 1.176914893e-05 0.000000000e+00 0.000000000e+00
1.205092367e-01 1.755208510e-05 1.907443103e-01 1.274743597e-05 4.804649133e-06 0.000000000e+00 0.000000000e+00
1.277544101e-01 6.705074672e-05 1.993323928e-01 4.766248776e-05 1.938825896e-05 0.000000000e+00 0.000000000e+00
1.354351729e-01 9.902562469e-05 1.917408765e-01 6.940070317e-05 2.962492152e-05 0.000000000e+00 0.000000000e+00
1.435777131e-01 1.144423072e-04 1.781151140e-01 8.015282305e-05 3.428948413e-05 0.000000000e+00 0.000000000e+00
1.522097936e-01 1.298245692e-04 1.687406009e-01 8.684314492e-05 4.298142424e-05 0.000000000e+00 0.000000000e+00
1.613608460e-01 1.348731355e-04 1.605337228e-01 9.132238992e-05 4.355074560e-05 0.000000000e+00 0.000000000e+00
1.710620718e-01 1.328077681e-04 1.561617998e-01 9.107058748e-05 4.173718061e-05 0.000000000e+00 0.000000000e+00
1.813465479e-01 1.303811206e-04 1.481436712e-01 9.112377662e-05 3.925734397e-05 0.000000000e+00 0.000000000e+00
1.922493402e-01 1.180555761e-04 1.400089457e-01 8.314802762e-05 3.490754853e-05 0.000000000e+00 0.000000000e+00
2.038076228e-01 1.072410628e-04 1.297806150e-01 7.577878408e-05 3.146227876e-05 0.000000000e+00 0.000000000e+00
2.160608044e-01 1.059148147e-04 1.277663654e-01 7.467061282e-05 3.124420185e-05 0.000000000e+00 0.000000000e+00
2.290506634e-01 1.278530088e-04 1.194511399e-01 8.331819965e-05 4.453480915e-05 0.000000000e+00 0.000000000e+00
2.428214897e-01 1.505860659e-04 1.111557491e-01 9.131265780e-05 5.927340808e-05 0.000000000e+00 0.000000000e+00
2.574202362e-01 1.897593728e-04 1.034988788e-01 1.082159534e-04 8.154341938e-05 0.000000000e+00 0.000000000e+00
2.728966785e-01 2.218661875e-04 9.671255967e-02 1.207229032e-04 1.011432843e-04 0.000000000e+00 0.000000000e+00
2.893035848e-01 2.606659043e-04 9.101076714e-02 1.388976175e-04 1.217682868e-04 0.000000000e+00 0.000000000e+00
3.066968958e-01 3.063868550e-04 8.457740462e-02 1.596331747e-04 1.467536803e-04 0.000000000e+00 0.000000000e+00
3.251359155e-01 3.439107453e-04 7.652601488e-02 1.748742286e-04 1.690365167e-04 0.000000000e+00 0.000000000e+00
3.446835132e-01 3.733638146e-04 7.035722607e-02 1.876455669e-04 1.857182477e-04 0.000000000e+00 0.000000000e+00
3.654063382e-01 4.390428469e-04 6.649284621e-02 2.192649986e-04 2.197778484e-04 0.000000000e+00 0.000000000e+00
3.873750465e-01 7.765352457e-04 7.411687937e-02 3.964553348e-04 3.800799109e-04 0.000000000e+00 0.000000000e+00
4.106645425e-01 9.961603878e-04 7.368448147e-02 5.154940211e-04 4.806663667e-04 0.000000000e+00 0.000000000e+00
4.353542335e-01 1.022290226e-03 6.706709101e-02 5.301214824e-04 4.921687435e-04 0.000000000e+00 0.000000000e+00
4.615283011e-01 1.097536939e-03 6.285684953e-02 5.604638585e-04 5.370730801e-04 0.000000000e+00 0.000000000e+00
4.892759879e-01 1.065811908e-03 5.683305213e-02 5.470869129e-04 5.187249953e-04 0.000000000e+00 0.000000000e+00
5.186919022e-01 1.123829164e-03 5.261508804e-02 5.787714606e-04 5.450577030e-04 0.000000000e+00 0.000000000e+00
5.498763397e-01 1.191583483e-03 4.880714670e-02 6.041283959e-04 5.874550870e-04 0.000000000e+00 0.000000000e+00
5.829356266e-01 1.258600771e-03 4.519031782e-02 6.417913902e-04 6.168093810e-04 0.000000000e+00 0.000000000e+00
6.179824811e-01 1.328768064e-03 4.242398299e-02 6.674224098e-04 6.613456544e-04 0.000000000e+00 0.000000000e+00
6.551363985e-01 1.344481971e-03 3.962688947e-02 6.768925028e-04 6.675894678e-04 0.000000000e+00 0.000000000e+00
6.945240582e-01 1.416605554e-03 3.756232511e-02 7.123357548e-04 7.042697987e-04 0.000000000e+00 0.000000000e+00
