# column 1: wavelength (micron)
# column 2: total flux; F_nu (Jy)
# column 3: transparent flux; F_nu (Jy)
# column 4: direct primary flux; F_nu (Jy)
# column 5: scattered primary flux; F_nu (Jy)
# column 6: direct secondary flux; F_nu (Jy)
# column 7: scattered secondary flux; F_nu (Jy)
9.000000000e-02 3.921526510e-09 3.358160380e-02 3.307180108e-09 6.143464017e-10 0.000000000e+00 0.000000000e+00
9.541091806e-02 1.119048907e-07 1.751967213e-01 9.368635538e-08 1.821853532e-08 0.000000000e+00 0.000000000e+00
1.011471476e-01 1.489546973e-06 2.056268827e-01 1.228132348e-06 2.614146248e-07 0.000000000e+00 0.000000000e+00
1.072282468e-01 8.993772327e-06 2.205992138e-01 6.987382380e-06 2.006389948e-06 0.000000000e+00 0.000000000e+00
1.136749497e-01 1.766737258e-05 2.136989986e-01 1.357318285e-05 4.094189723e-06 0.000000000e+00 0.000000000e+00
1.205092367e-01 6.760881224e-06 1.901348758e-01 5.117176666e-06 1.643704559e-06 0.000000000e+00 0.000000000e+00
1.277544101e-01 2.878593591e-05 1.997485072e-01 2.144930151e-05 7.336634403e-06 0.000000000e+00 0.000000000e+00
1.354351729e-01 4.560423713e-05 1.916962828e-01 3.397058559e-05 1.163365154e-05 0.000000000e+00 0.000000000e+00
1.435777131e-01 5.433309276e-05 1.771639264e-01 4.070661613e-05 1.362647664e-05 0.000000000e+00 0.000000000e+00
1.522097936e-01 6.234140852e-05 1.689126456e-01 4.634679966e-05 1.599460886e-05 0.000000000e+00 0.000000000e+00
1.613608460e-01 6.837818399e-05 1.612548559e-01 5.068328910e-05 1.769489489e-05 0.000000000e+00 0.000000000e+00
1.710620718e-01 6.825373094e-05 1.561024700e-01 5.085559287e-05 1.739813806e-05 0.000000000e+00 0.000000000e+00
1.813465479e-01 6.702674962e-05 1.492119120e-01 5.054361281e-05 1.648313681e-05 0.000000000e+00 0.000000000e+00
1.922493402e-01 5.613955398e-05 1.390917661e-01 4.357075378e-05 1.256880021e-05 0.000000000e+00 0.000000000e+00
2.038076228e-01 4.740019913e-05 1.304273028e-01 3.804625657e-05 9.353942562e-06 0.000000000e+00 0.000000000e+00
2.160608044e-01 4.500940990e-05 1.269566887e-01 3.620372507e-05 8.805684824e-06 0.000000000e+00 0.000000000e+00
2.290506634e-01 5.525684638e-05 1.184241171e-01 4.324977365e-05 1.200707274e-05 0.000000000e+00 0.000000000e+00
2.428214897e-01 7.134205620e-05 1.109639789e-01 5.331868499e-05 1.802337121e-05 0.000000000e+00 0.000000000e+00
2.574202362e-01 9.820881759e-05 1.036236630e-01 7.172156545e-05 2.648725214e-05 0.000000000e+00 0.000000000e+00
2.728966785e-01 1.181135717e-04 9.698910190e-02 8.636498678e-05 3.174858491e-05 0.000000000e+00 0.000000000e+00
2.893035848e-01 1.466084949e-04 9.099333229e-02 1.077704255e-04 3.883806949e-05 0.000000000e+00 0.000000000e+00
3.066968958e-01 1.763806798e-04 8.431225817e-02 1.314965938e-04 4.488408594e-05 0.000000000e+00 0.000000000e+00
3.251359155e-01 2.052377246e-04 7.728088839e-02 1.538910638e-04 5.134666083e-05 0.000000000e+00 0.000000000e+00
3.446835132e-01 2.373621663e-04 6.989769167e-02 1.796009168e-04 5.776124951e-05 0.000000000e+00 0.000000000e+00
3.654063382e-01 2.869455430e-04 6.631588999e-02 2.183900065e-04 6.855553644e-05 0.000000000e+00 0.000000000e+00
3.873750465e-01 5.385461466e-04 7.446411424e-02 4.149664636e-04 1.235796830e-04 0.000000000e+00 0.000000000e+00
4.106645425e-01 7.387350670e-04 7.355715667e-02 5.729281400e-04 1.658069270e-04 0.000000000e+00 0.000000000e+00
4.353542335e-01 7.894231941e-04 6.735751054e-02 6.124151740e-04 1.770080201e-04 0.000000000e+00 0.000000000e+00
4.615283011e-01 9.069407499e-04 6.278113238e-02 7.029429376e-04 2.039978123e-04 0.000000000e+00 0.000000000e+00
4.892759879e-01 9.500968291e-04 5.705447838e-02 7.283626592e-04 2.217341699e-04 0.000000000e+00 0.000000000e+00
5.186919022e-01 1.066646776e-03 5.256161508e-02 8.119947974e-04 2.546519787e-04 0.000000000e+00 0.000000000e+00
5.498763397e-01 1.197946055e-03 4.905439734e-02 9.016394814e-04 2.963065732e-04 0.000000000e+00 0.000000000e+00
5.829356266e-01 1.344266303e-03 4.502684107e-02 9.964847861e-04 3.477815173e-04 0.000000000e+00 0.000000000e+00
6.179824811e-01 1.533090717e-03 4.254384114e-02 1.118976567e-03 4.141141494e-04 0.000000000e+00 0.000000000e+00
6.551363985e-01 1.707597392e-03 3.926911738e-02 1.228002850e-03 4.795945419e-04 0.000000000e+00 0.000000000e+00
6.945240582e-01 1.980963723e-03 3.761871702e-02 1.411272434e-03 5.696912895e-04 0.000000000e+00 0.000000000e+00
7.362797556e-01 2.258010123e-03 3.481557660e-02 1.611045002e-03 6.469651212e-04 0.000000000e+00 0.000000000e+00
7.805458603e-01 2.558106438e-03 3.225582208e-02 1.826029271e-03 7.320771671e-04 0.000000000e+00 0.000000000e+00
8.274733014e-01 2.884048782e-03 2.989060769e-02 2.068126552e-03 8.159222305e-04 0.000000000e+00 0.000000000e+00
8.772220817e-01 3.331074195e-03 2.904401641e-02 2.408906506e-03 9.221676891e-04 0.000000000e+00 0.000000000e+00
9.299618239e-01 3.754032916e-03 2.758341274e-02 2.754184540e-03 9.998483767e-04 0.000000000e+00 0.000000000e+00
9.858723487e-01 4.091301328e-03 2.517401399e-02 3.076891788e-03 1.014409540e-03 1.551817753e-81 9.660914897e-82
1.045144288e+00 4.439718102e-03 2.340030389e-02 3.403149048e-03 1.036569054e-03 1.574812510e-76 7.247005104e-77
1.107979733e+00 4.622381382e-03 2.114152174e-02 3.613381384e-03 1.008999998e-03 7.109891408e-72 2.844877734e-72
1.174592928e+00 4.868754880e-03 1.954901872e-02 3.884724039e-03 9.840308404e-04 1.752783135e-67 5.971985245e-68
1.245210996e+00 5.041134654e-03 1.784606200e-02 4.100691183e-03 9.404434705e-04 2.569230258e-63 8.149595940e-64
1.320074714e+00 5.199213135e-03 1.640398383e-02 4.328312477e-03 8.709006584e-04 1.863429969e-59 4.828456583e-60
