# column 1: wavelength (micron)
# column 2: total flux; F_nu (Jy)
# column 3: transparent flux; F_nu (Jy)
# column 4: direct primary flux; F_nu (Jy)
# column 5: scattered primary flux; F_nu (Jy)
# column 6: direct secondary flux; F_nu (Jy)
# column 7: scattered secondary flux; F_nu (Jy)
9.000000000e-02 2.038316049e-08 3.378071138e-02 1.748310553e-08 2.900054957e-09 0.000000000e+00 0.000000000e+00
9.541091806e-02 5.859162969e-07 1.753158850e-01 4.952283230e-07 9.068797396e-08 0.000000000e+00 0.000000000e+00
1.011471476e-01 7.520635567e-06 2.055892182e-01 6.137687683e-06 1.382947884e-06 0.000000000e+00 0.000000000e+00
1.072282468e-01 4.741539467e-05 2.206991466e-01 3.527353738e-05 1.214185729e-05 0.000000000e+00 0.000000000e+00
1.136749497e-01 1.142312466e-04 2.131994734e-01 6.398284446e-05 5.024840210e-05 0.000000000e+00 0.000000000e+00
1.205092367e-01 1.748731990e-04 1.910362821e-01 4.325950019e-05 1.316136988e-04 0.000000000e+00 0.000000000e+00
1.277544101e-01 5.394919521e-04 1.990039442e-01 1.563287263e-04 3.831632258e-04 0.000000000e+00 0.000000000e+00
1.354351729e-01 1.024467430e-03 1.916459789e-01 2.874922326e-04 7.369751976e-04 0.000000000e+00 0.000000000e+00
1.435777131e-01 1.611100974e-03 1.771707715e-01 4.610243380e-04 1.150076636e-03 0.000000000e+00 0.000000000e+00
1.522097936e-01 2.361876069e-03 1.688237403e-01 6.837454364e-04 1.678130633e-03 0.000000000e+00 0.000000000e+00
1.613608460e-01 2.850519371e-03 1.607006202e-01 8.253013681e-04 2.025218003e-03 0.000000000e+00 0.000000000e+00
1.710620718e-01 2.549971282e-03 1.564767680e-01 7.496449488e-04 1.800326333e-03 0.000000000e+00 0.000000000e+00
1.813465479e-01 1.577095723e-03 1.491837610e-01 5.102719741e-04 1.066823749e-03 0.000000000e+00 0.000000000e+00
1.922493402e-01 6.427797648e-04 1.393438384e-01 2.784699217e-04 3.643098431e-04 0.000000000e+00 0.000000000e+00
2.038076228e-01 2.756016437e-04 1.295419225e-01 1.818593647e-04 9.374227898e-05 0.000000000e+00 0.000000000e+00
2.160608044e-01 2.367065418e-04 1.272206092e-01 1.712545935e-04 6.545194825e-05 0.000000000e+00 0.000000000e+00
2.290506634e-01 4.135477936e-04 1.197453964e-01 2.223663886e-04 1.911814050e-04 0.000000000e+00 0.000000000e+00
2.428214897e-01 1.158884742e-03 1.112281493e-01 4.323707686e-04 7.265139735e-04 0.000000000e+00 0.000000000e+00
2.574202362e-01 2.562082071e-03 1.037276530e-01 8.667354297e-04 1.695346641e-03 0.000000000e+00 0.000000000e+00
2.728966785e-01 4.041807931e-03 9.675012480e-02 1.433652557e-03 2.608155374e-03 0.000000000e+00 0.000000000e+00
