# column 1: wavelength (micron)
# column 2: total flux; F_nu (Jy)
# column 3: transparent flux; F_nu (Jy)
# column 4: direct primary flux; F_nu (Jy)
# column 5: scattered primary flux; F_nu (Jy)
# column 6: direct secondary flux; F_nu (Jy)
# column 7: scattered secondary flux; F_nu (Jy)
9.000000000e-02 1.826464511e-02 3.350395306e-02 1.662947909e-02 1.635166014e-03 0.000000000e+00 0.000000000e+00
9.541091806e-02 1.004020240e-01 1.756064808e-01 9.118262667e-02 9.219397346e-03 0.000000000e+00 0.000000000e+00
1.011471476e-01 1.310758301e-01 2.090023503e-01 1.187328742e-01 1.234295597e-02 0.000000000e+00 0.000000000e+00
1.072282468e-01 1.634556047e-01 2.375130876e-01 1.481717815e-01 1.528382325e-02 0.000000000e+00 0.000000000e+00
1.136749497e-01 1.763930004e-01 2.390883691e-01 1.607439073e-01 1.564909307e-02 0.000000000e+00 0.000000000e+00
1.205092367e-01 1.540458294e-01 1.994905334e-01 1.412389072e-01 1.280692219e-02 0.000000000e+00 0.000000000e+00
1.277544101e-01 1.836759483e-01 2.294377021e-01 1.692407956e-01 1.443515268e-02 0.000000000e+00 0.000000000e+00
1.354351729e-01 1.913950864e-01 2.331245240e-01 1.775952641e-01 1.379982223e-02 0.000000000e+00 0.000000000e+00
1.435777131e-01 1.874237937e-01 2.238664288e-01 1.752238416e-01 1.219995205e-02 0.000000000e+00 0.000000000e+00
1.522097936e-01 1.854836974e-01 2.176535776e-01 1.741190756e-01 1.136462189e-02 0.000000000e+00 0.000000000e+00
1.613608460e-01 1.806508451e-01 2.100442226e-01 1.698614194e-01 1.078942573e-02 0.000000000e+00 0.000000000e+00
1.710620718e-01 1.772822368e-01 2.069074360e-01 1.665912747e-01 1.069096211e-02 0.000000000e+00 0.000000000e+00
1.813465479e-01 1.706778276e-01 2.028802012e-01 1.601339435e-01 1.054388416e-02 0.000000000e+00 0.000000000e+00
1.922493402e-01 1.589867457e-01 1.968592014e-01 1.489254422e-01 1.006130347e-02 0.000000000e+00 0.000000000e+00
2.038076228e-01 1.443882620e-01 1.887313190e-01 1.350266637e-01 9.361598288e-03 0.000000000e+00 0.000000000e+00
2.160608044e-01 1.411083372e-01 1.871012192e-01 1.316414504e-01 9.466886854e-03 0.000000000e+00 0.000000000e+00
2.290506634e-01 1.414712377e-01 1.782313887e-01 1.318640339e-01 9.607203782e-03 0.000000000e+00 0.000000000e+00
2.428214897e-01 1.431371874e-01 1.699886619e-01 1.337404922e-01 9.396695150e-03 0.000000000e+00 0.000000000e+00
2.574202362e-01 1.462118024e-01 1.675428464e-01 1.372806488e-01 8.931153672e-03 0.000000000e+00 0.000000000e+00
