# column 1: wavelength (micron)
# column 2: total flux; F_nu (Jy)
# column 3: transparent flux; F_nu (Jy)
# column 4: direct primary flux; F_nu (Jy)
# column 5: scattered primary flux; F_nu (Jy)
# column 6: direct secondary flux; F_nu (Jy)
# column 7: scattered secondary flux; F_nu (Jy)
9.000000000e-02 1.370721056e-03 3.374186236e-02 1.195281608e-03 1.754394476e-04 0.000000000e+00 0.000000000e+00
9.541091806e-02 7.825645955e-03 1.754439581e-01 6.680068694e-03 1.145577261e-03 0.000000000e+00 0.000000000e+00
1.011471476e-01 1.102222516e-02 2.091921391e-01 9.182377247e-03 1.839847915e-03 0.000000000e+00 0.000000000e+00
1.072282468e-01 1.551557559e-02 2.381266517e-01 1.249460512e-02 3.020970465e-03 0.000000000e+00 0.000000000e+00
1.136749497e-01 1.853350312e-02 2.385928033e-01 1.460600143e-02 3.927501684e-03 0.000000000e+00 0.000000000e+00
1.205092367e-01 1.827084474e-02 1.991853470e-01 1.409727259e-02 4.173572145e-03 0.000000000e+00 0.000000000e+00
1.277544101e-01 2.398507375e-02 2.300538607e-01 1.820916669e-02 5.775907056e-03 0.000000000e+00 0.000000000e+00
1.354351729e-01 2.695345560e-02 2.328281718e-01 2.047115487e-02 6.482300725e-03 0.000000000e+00 0.000000000e+00
1.435777131e-01 2.881632249e-02 2.240842419e-01 2.185932180e-02 6.957000690e-03 0.000000000e+00 0.000000000e+00
1.522097936e-01 3.054054397e-02 2.172036485e-01 2.291461529e-02 7.625928687e-03 0.000000000e+00 0.000000000e+00
1.613608460e-01 3.108717656e-02 2.108543279e-01 2.319401850e-02 7.893158057e-03 0.000000000e+00 0.000000000e+00
1.710620718e-01 3.014058393e-02 2.072828651e-01 2.246524234e-02 7.675341582e-03 0.000000000e+00 0.000000000e+00
1.813465479e-01 2.653255682e-02 2.036123287e-01 2.021701260e-02 6.315544216e-03 0.000000000e+00 0.000000000e+00
1.922493402e-01 2.120098717e-02 1.977878660e-01 1.676400345e-02 4.436983724e-03 0.000000000e+00 0.000000000e+00
2.038076228e-01 1.614465139e-02 1.881375202e-01 1.316645357e-02 2.978197820e-03 0.000000000e+00 0.000000000e+00
2.160608044e-01 1.532499400e-02 1.875315208e-01 1.258004838e-02 2.744945613e-03 0.000000000e+00 0.000000000e+00
2.290506634e-01 1.753950884e-02 1.782167639e-01 1.387785668e-02 3.661652166e-03 0.000000000e+00 0.000000000e+00
2.428214897e-01 2.197433820e-02 1.696330568e-01 1.662336520e-02 5.350972998e-03 0.000000000e+00 0.000000000e+00
2.574202362e-01 2.685492577e-02 1.678158416e-01 1.969916164e-02 7.155764129e-03 0.000000000e+00 0.000000000e+00
2.728966785e-01 3.026782211e-02 1.660864650e-01 2.201556370e-02 8.252258413e-03 0.000000000e+00 0.000000000e+00
2.893035848e-01 3.389051126e-02 1.672531314e-01 2.481340778e-02 9.077103471e-03 0.000000000e+00 0.000000000e+00
3.066968958e-01 3.736942334e-02 1.682851394e-01 2.743165665e-02 9.937766685e-03 0.000000000e+00 0.000000000e+00
3.251359155e-01 4.032112225e-02 1.678764392e-01 2.974157340e-02 1.057954884e-02 0.000000000e+00 0.000000000e+00
3.446835132e-01 4.424849958e-02 1.701973334e-01 3.279751352e-02 1.145098606e-02 0.000000000e+00 0.000000000e+00
3.654063382e-01 4.922648763e-02 1.784496968e-01 3.680883555e-02 1.241765208e-02 0.000000000e+00 0.000000000e+00
3.873750465e-01 8.055641102e-02 2.730213405e-01 6.084448255e-02 1.971192847e-02 0.000000000e+00 0.000000000e+00
4.106645425e-01 1.040625353e-01 3.293415218e-01 7.928164400e-02 2.478089134e-02 0.000000000e+00 0.000000000e+00
4.353542335e-01 1.084864244e-01 3.203535443e-01 8.321470631e-02 2.527171810e-02 0.000000000e+00 0.000000000e+00
4.615283011e-01 1.206993133e-01 3.333937472e-01 9.331615225e-02 2.738316105e-02 0.000000000e+00 0.000000000e+00
4.892759879e-01 1.235742194e-01 3.192774907e-01 9.649276081e-02 2.708145858e-02 0.000000000e+00 0.000000000e+00
5.186919022e-01 1.335597367e-01 3.225067161e-01 1.056608190e-01 2.789891761e-02 0.000000000e+00 0.000000000e+00
5.498763397e-01 1.424663712e-01 3.236886030e-01 1.143484447e-01 2.811792651e-02 0.000000000e+00 0.000000000e+00
5.829356266e-01 1.510442851e-01 3.255163740e-01 1.228721499e-01 2.817213513e-02 0.000000000e+00 0.000000000e+00
