# column 1: wavelength (micron)
# column 2: total flux; F_nu (Jy)
# column 3: transparent flux; F_nu (Jy)
# column 4: direct primary flux; F_nu (Jy)
# column 5: scattered primary flux; F_nu (Jy)
# column 6: direct secondary flux; F_nu (Jy)
# column 7: scattered secondary flux; F_nu (Jy)
9.000000000e-02 1.005705846e-04 3.372416010e-04 8.842873220e-05 1.214185237e-05 0.000000000e+00 0.000000000e+00
9.541091806e-02 5.542100823e-04 1.748835887e-03 4.831442309e-04 7.106585142e-05 0.000000000e+00 0.000000000e+00
1.011471476e-01 7.610281532e-04 2.103605999e-03 6.556046682e-04 1.054234851e-04 0.000000000e+00 0.000000000e+00
1.072282468e-01 9.965825934e-04 2.369318254e-03 8.496902555e-04 1.468923379e-04 0.000000000e+00 0.000000000e+00
1.136749497e-01 1.127489437e-03 2.373641831e-03 9.580394247e-04 1.694500125e-04 0.000000000e+00 0.000000000e+00
1.205092367e-01 1.034733109e-03 1.995626698e-03 8.800699668e-04 1.546631426e-04 0.000000000e+00 0.000000000e+00
1.277544101e-01 1.288176368e-03 2.301361901e-03 1.096835521e-03 1.913408464e-04 0.000000000e+00 0.000000000e+00
1.354351729e-01 1.389711229e-03 2.340483101e-03 1.190644811e-03 1.990664189e-04 0.000000000e+00 0.000000000e+00
1.435777131e-01 1.404074668e-03 2.235885861e-03 1.209212031e-03 1.948626375e-04 0.000000000e+00 0.000000000e+00
1.522097936e-01 1.452442042e-03 2.173230403e-03 1.247252532e-03 2.051895107e-04 0.000000000e+00 0.000000000e+00
1.613608460e-01 1.468848105e-03 2.100532289e-03 1.257219405e-03 2.116286999e-04 0.000000000e+00 0.000000000e+00
1.710620718e-01 1.481019917e-03 2.073012118e-03 1.259488707e-03 2.215312109e-04 0.000000000e+00 0.000000000e+00
1.813465479e-01 1.430173324e-03 2.023924830e-03 1.214126662e-03 2.160466622e-04 0.000000000e+00 0.000000000e+00
1.922493402e-01 1.313404103e-03 1.961754598e-03 1.116524338e-03 1.968797652e-04 0.000000000e+00 0.000000000e+00
2.038076228e-01 1.169830155e-03 1.888636561e-03 9.982860477e-04 1.715441075e-04 0.000000000e+00 0.000000000e+00
2.160608044e-01 1.137423228e-03 1.874546436e-03 9.742421729e-04 1.631810553e-04 0.000000000e+00 0.000000000e+00
2.290506634e-01 1.181150333e-03 1.783309989e-03 1.012008481e-03 1.691418523e-04 0.000000000e+00 0.000000000e+00
2.428214897e-01 1.240019285e-03 1.697992419e-03 1.064256334e-03 1.757629512e-04 0.000000000e+00 0.000000000e+00
2.574202362e-01 1.297914629e-03 1.670950751e-03 1.124798904e-03 1.731157253e-04 0.000000000e+00 0.000000000e+00
2.728966785e-01 1.335688900e-03 1.661506358e-03 1.172850771e-03 1.628381296e-04 0.000000000e+00 0.000000000e+00
2.893035848e-01 1.383290722e-03 1.679406714e-03 1.231145108e-03 1.521456134e-04 0.000000000e+00 0.000000000e+00
3.066968958e-01 1.415968113e-03 1.687118494e-03 1.275047490e-03 1.409206232e-04 0.000000000e+00 0.000000000e+00
3.251359155e-01 1.432863257e-03 1.681463592e-03 1.302282033e-03 1.305812240e-04 0.000000000e+00 0.000000000e+00
3.446835132e-01 1.461911608e-03 1.694862267e-03 1.339324994e-03 1.225866135e-04 0.000000000e+00 0.000000000e+00
3.654063382e-01 1.562982375e-03 1.792298418e-03 1.443946480e-03 1.190358951e-04 0.000000000e+00 0.000000000e+00
3.873750465e-01 2.412911834e-03 2.737970023e-03 2.245819744e-03 1.670920899e-04 0.000000000e+00 0.000000000e+00
4.106645425e-01 2.925187034e-03 3.289259913e-03 2.743116889e-03 1.820701449e-04 0.000000000e+00 0.000000000e+00
4.353542335e-01 2.876211759e-03 3.201747675e-03 2.713322692e-03 1.628890671e-04 0.000000000e+00 0.000000000e+00
4.615283011e-01 3.026926006e-03 3.336656229e-03 2.870269485e-03 1.566565212e-04 0.000000000e+00 0.000000000e+00
4.892759879e-01 2.904263906e-03 3.176034912e-03 2.767671525e-03 1.365923805e-04 0.000000000e+00 0.000000000e+00
5.186919022e-01 2.946962932e-03 3.199166505e-03 2.822568895e-03 1.243940371e-04 0.000000000e+00 0.000000000e+00
5.498763397e-01 2.990913276e-03 3.226273377e-03 2.878570745e-03 1.123425311e-04 0.000000000e+00 0.000000000e+00
5.829356266e-01 3.038753858e-03 3.256794454e-03 2.936990043e-03 1.017638152e-04 0.000000000e+00 0.000000000e+00
6.179824811e-01 3.074085737e-03 3.276450889e-03 2.981823838e-03 9.226189898e-05 0.000000000e+00 0.000000000e+00
6.551363985e-01 3.060486201e-03 3.245950658e-03 2.978759342e-03 8.172685959e-05 0.000000000e+00 0.000000000e+00
6.945240582e-01 3.144266014e-03 3.318249276e-03 3.069363006e-03 7.490300873e-05 0.000000000e+00 0.000000000e+00
7.362797556e-01 3.134089841e-03 3.294185515e-03 3.069161173e-03 6.492866849e-05 0.000000000e+00 0.000000000e+00
7.805458603e-01 3.145124927e-03 3.292387705e-03 3.087585650e-03 5.753927752e-05 0.000000000e+00 0.000000000e+00
8.274733014e-01 3.113636291e-03 3.246038172e-03 3.063066630e-03 5.056966139e-05 0.000000000e+00 0.000000000e+00
8.772220817e-01 3.157048834e-03 3.279232172e-03 3.111715438e-03 4.533339651e-05 0.000000000e+00 0.000000000e+00
9.299618239e-01 3.185975919e-03 3.298956966e-03 3.146096190e-03 3.987972916e-05 0.000000000e+00 0.000000000e+00
9.858723487e-01 3.128783394e-03 3.230150268e-03 3.094603463e-03 3.417993070e-05 0.000000000e+00 0.000000000e+00
1.045144288e+00 2.995209445e-03 3.083382283e-03 2.966786989e-03 2.842245543e-05 0.000000000e+00 0.000000000e+00
1.107979733e+00 2.851690075e-03 2.928542510e-03 2.828154933e-03 2.353514232e-05 0.000000000e+00 0.000000000e+00
1.174592928e+00 2.776916101e-03 2.845574772e-03 2.756703964e-03 2.021213769e-05 2.451100791e-301 3.824802260e-303
1.245210996e+00 2.665751390e-03 2.725799203e-03 2.648852632e-03 1.689875790e-05 1.084712997e-283 1.168738117e-285
1.320074714e+00 2.627686617e-03 2.681806111e-03 2.613347949e-03 1.433866778e-05 3.657461423e-266 3.338037639e-268
1.399439338e+00 2.591674684e-03 2.640454210e-03 2.579576214e-03 1.209847057e-05 6.434605588e-252 3.282681312e-254
1.483575466e+00 2.569135917e-03 2.613228711e-03 2.558849459e-03 1.028645861e-05 4.763379583e-238 2.004442418e-240
1.572769969e+00 2.607856441e-03 2.649071997e-03 2.598667057e-03 9.189383561e-06 2.831308725e-224 1.555998195e-226
