# column 1: wavelength (micron)
# column 2: total flux; F_nu (Jy)
# column 3: transparent flux; F_nu (Jy)
# column 4: direct primary flux; F_nu (Jy)
# column 5: scattered primary flux; F_nu (Jy)
# column 6: direct secondary flux; F_nu (Jy)
# column 7: scattered secondary flux; F_nu (Jy)
9.000000000e-02 1.530000461e-04 3.401605875e-04 1.374226522e-04 1.557739389e-05 0.000000000e+00 0.000000000e+00
9.541091806e-02 8.342667225e-04 1.758055808e-03 7.456684436e-04 8.859827885e-05 0.000000000e+00 0.000000000e+00
1.011471476e-01 1.103085697e-03 2.096254627e-03 9.818549890e-04 1.212307075e-04 0.000000000e+00 0.000000000e+00
1.072282468e-01 1.386492247e-03 2.372653438e-03 1.230871378e-03 1.556208695e-04 0.000000000e+00 0.000000000e+00
1.136749497e-01 1.516122987e-03 2.383817300e-03 1.349315726e-03 1.668072609e-04 0.000000000e+00 0.000000000e+00
1.205092367e-01 1.344040048e-03 1.991285698e-03 1.202045212e-03 1.419948360e-04 0.000000000e+00 0.000000000e+00
1.277544101e-01 1.627360420e-03 2.296732514e-03 1.460615600e-03 1.667448202e-04 0.000000000e+00 0.000000000e+00
1.354351729e-01 1.709017839e-03 2.327331874e-03 1.542413832e-03 1.666040066e-04 0.000000000e+00 0.000000000e+00
1.435777131e-01 1.707731859e-03 2.242837520e-03 1.548772981e-03 1.589588780e-04 0.000000000e+00 0.000000000e+00
1.522097936e-01 1.720994163e-03 2.178710199e-03 1.563658226e-03 1.573359370e-04 0.000000000e+00 0.000000000e+00
1.613608460e-01 1.711600573e-03 2.105508816e-03 1.550962265e-03 1.606383078e-04 0.000000000e+00 0.000000000e+00
1.710620718e-01 1.704267375e-03 2.070876891e-03 1.540104818e-03 1.641625562e-04 0.000000000e+00 0.000000000e+00
1.813465479e-01 1.661910840e-03 2.031294272e-03 1.498546013e-03 1.633648274e-04 0.000000000e+00 0.000000000e+00
1.922493402e-01 1.557454376e-03 1.965411542e-03 1.403955846e-03 1.534985304e-04 0.000000000e+00 0.000000000e+00
2.038076228e-01 1.418625212e-03 1.882245740e-03 1.278577369e-03 1.400478432e-04 0.000000000e+00 0.000000000e+00
2.160608044e-01 1.402392580e-03 1.880351482e-03 1.267297329e-03 1.350952504e-04 0.000000000e+00 0.000000000e+00
2.290506634e-01 1.403687923e-03 1.785072354e-03 1.269558158e-03 1.341297650e-04 0.000000000e+00 0.000000000e+00
2.428214897e-01 1.418073938e-03 1.700608435e-03 1.289330886e-03 1.287430517e-04 0.000000000e+00 0.000000000e+00
2.574202362e-01 1.441375467e-03 1.664911126e-03 1.319560076e-03 1.218153916e-04 0.000000000e+00 0.000000000e+00
2.728966785e-01 1.474309406e-03 1.669756434e-03 1.361782733e-03 1.125266723e-04 0.000000000e+00 0.000000000e+00
2.893035848e-01 1.497779404e-03 1.672158265e-03 1.396418222e-03 1.013611825e-04 0.000000000e+00 0.000000000e+00
3.066968958e-01 1.518577281e-03 1.678520023e-03 1.426785293e-03 9.179198772e-05 0.000000000e+00 0.000000000e+00
3.251359155e-01 1.531573939e-03 1.678707533e-03 1.447823301e-03 8.375063768e-05 0.000000000e+00 0.000000000e+00
3.446835132e-01 1.562150183e-03 1.700052674e-03 1.484218019e-03 7.793216402e-05 0.000000000e+00 0.000000000e+00
