# column 1: wavelength (micron)
# column 2: total flux; F_nu (Jy)
# column 3: transparent flux; F_nu (Jy)
# column 4: direct primary flux; F_nu (Jy)
# column 5: scattered primary flux; F_nu (Jy)
# column 6: direct secondary flux; F_nu (Jy)
# column 7: scattered secondary flux; F_nu (Jy)
9.000000000e-02 2.810436614e-03 3.380056308e-03 2.687769378e-03 1.226672358e-04 0.000000000e+00 0.000000000e+00
9.541091806e-02 1.487078823e-02 1.753639593e-02 1.422497865e-02 6.458095807e-04 0.000000000e+00 0.000000000e+00
1.011471476e-01 1.804574178e-02 2.058747504e-02 1.729194659e-02 7.537951920e-04 0.000000000e+00 0.000000000e+00
1.072282468e-01 2.012793144e-02 2.229239302e-02 1.932261146e-02 8.053199802e-04 0.000000000e+00 0.000000000e+00
1.136749497e-01 1.980883490e-02 2.152574884e-02 1.906919707e-02 7.396378322e-04 0.000000000e+00 0.000000000e+00
1.205092367e-01 1.780982691e-02 1.917314771e-02 1.718248643e-02 6.273404768e-04 0.000000000e+00 0.000000000e+00
1.277544101e-01 1.900738306e-02 2.030072329e-02 1.836121334e-02 6.461697199e-04 0.000000000e+00 0.000000000e+00
1.354351729e-01 1.837715365e-02 1.952399312e-02 1.776802619e-02 6.091274596e-04 0.000000000e+00 0.000000000e+00
1.435777131e-01 1.719218513e-02 1.817967102e-02 1.663467128e-02 5.575138427e-04 0.000000000e+00 0.000000000e+00
1.522097936e-01 1.644010638e-02 1.733006614e-02 1.593440037e-02 5.057060156e-04 0.000000000e+00 0.000000000e+00
1.613608460e-01 1.565262676e-02 1.648063144e-02 1.518221367e-02 4.704130897e-04 0.000000000e+00 0.000000000e+00
1.710620718e-01 1.526218634e-02 1.609938233e-02 1.479092128e-02 4.712650557e-04 0.000000000e+00 0.000000000e+00
1.813465479e-01 1.452612861e-02 1.538484253e-02 1.402947892e-02 4.966496838e-04 0.000000000e+00 0.000000000e+00
1.922493402e-01 1.354321235e-02 1.448698180e-02 1.303745412e-02 5.057582341e-04 0.000000000e+00 0.000000000e+00
2.038076228e-01 1.246041567e-02 1.349254491e-02 1.194154081e-02 5.188748542e-04 0.000000000e+00 0.000000000e+00
2.160608044e-01 1.222015010e-02 1.324954361e-02 1.167049703e-02 5.496530643e-04 0.000000000e+00 0.000000000e+00
2.290506634e-01 1.165815457e-02 1.244431364e-02 1.111115667e-02 5.469979035e-04 0.000000000e+00 0.000000000e+00
2.428214897e-01 1.110843453e-02 1.169047351e-02 1.058703374e-02 5.214007950e-04 0.000000000e+00 0.000000000e+00
2.574202362e-01 1.046843662e-02 1.091873561e-02 9.978736964e-03 4.896996536e-04 0.000000000e+00 0.000000000e+00
2.728966785e-01 9.983807388e-03 1.036740558e-02 9.522374533e-03 4.614328548e-04 0.000000000e+00 0.000000000e+00
2.893035848e-01 9.451643740e-03 9.789365314e-03 9.027292713e-03 4.243510270e-04 0.000000000e+00 0.000000000e+00
3.066968958e-01 8.866110792e-03 9.162188175e-03 8.478286435e-03 3.878243573e-04 0.000000000e+00 0.000000000e+00
3.251359155e-01 8.250552952e-03 8.511467862e-03 7.892986251e-03 3.575667004e-04 0.000000000e+00 0.000000000e+00
3.446835132e-01 7.690889379e-03 7.921850705e-03 7.358993670e-03 3.318957092e-04 0.000000000e+00 0.000000000e+00
3.654063382e-01 7.444908718e-03 7.660379004e-03 7.133427051e-03 3.114816674e-04 0.000000000e+00 0.000000000e+00
3.873750465e-01 9.011608538e-03 9.252100555e-03 8.656492570e-03 3.551159684e-04 0.000000000e+00 0.000000000e+00
4.106645425e-01 9.397678495e-03 9.634860213e-03 9.048828472e-03 3.488500226e-04 0.000000000e+00 0.000000000e+00
4.353542335e-01 8.800509771e-03 9.011362015e-03 8.480040874e-03 3.204688969e-04 0.000000000e+00 0.000000000e+00
4.615283011e-01 8.535251293e-03 8.723541643e-03 8.226715409e-03 3.085358840e-04 0.000000000e+00 0.000000000e+00
4.892759879e-01 7.813554803e-03 7.981410416e-03 7.541319777e-03 2.722350263e-04 0.000000000e+00 0.000000000e+00
5.186919022e-01 7.543736364e-03 7.698708288e-03 7.294280476e-03 2.494558879e-04 0.000000000e+00 0.000000000e+00
5.498763397e-01 7.233202120e-03 7.374054826e-03 7.004589583e-03 2.286125364e-04 0.000000000e+00 0.000000000e+00
5.829356266e-01 6.942830083e-03 7.070942824e-03 6.732892246e-03 2.099378370e-04 0.000000000e+00 0.000000000e+00
6.179824811e-01 6.702377637e-03 6.819980301e-03 6.506814061e-03 1.955635757e-04 0.000000000e+00 0.000000000e+00
6.551363985e-01 6.451377231e-03 6.560373867e-03 6.271299206e-03 1.800780243e-04 0.000000000e+00 0.000000000e+00
6.945240582e-01 6.276219702e-03 6.376662760e-03 6.111584940e-03 1.646347616e-04 0.000000000e+00 0.000000000e+00
7.362797556e-01 6.069375473e-03 6.159144303e-03 5.920966769e-03 1.484087032e-04 0.000000000e+00 0.000000000e+00
7.805458603e-01 5.830980412e-03 5.909858907e-03 5.694843523e-03 1.361368889e-04 0.000000000e+00 0.000000000e+00
8.274733014e-01 5.621024393e-03 5.694007463e-03 5.497414550e-03 1.236098434e-04 0.000000000e+00 0.000000000e+00
8.772220817e-01 5.527396128e-03 5.595737264e-03 5.412851219e-03 1.145449091e-04 0.000000000e+00 0.000000000e+00
9.299618239e-01 5.409346275e-03 5.472139802e-03 5.306125269e-03 1.032210058e-04 0.000000000e+00 0.000000000e+00
9.858723487e-01 5.165593005e-03 5.220781189e-03 5.074871074e-03 9.072193064e-05 8.865554482e-124 2.306680178e-125
1.045144288e+00 4.850706890e-03 4.899403265e-03 4.773462894e-03 7.724399682e-05 1.248691733e-116 2.846141597e-118
1.107979733e+00 4.565689168e-03 4.608939544e-03 4.497841254e-03 6.784791336e-05 9.533435411e-110 2.090386712e-111
1.174592928e+00 4.297927254e-03 4.335888235e-03 4.239220933e-03 5.870632149e-05 2.558520790e-103 5.384090315e-105
1.245210996e+00 4.075792997e-03 4.109727217e-03 4.025646546e-03 5.014645106e-05 2.626626482e-97 4.860818003e-99
1.320074714e+00 3.914705246e-03 3.945022144e-03 3.872258631e-03 4.244661522e-05 1.371956487e-91 2.230647705e-93
1.399439338e+00 3.759158454e-03 3.785939275e-03 3.723315856e-03 3.584259877e-05 3.108036929e-86 4.759901934e-88
1.483575466e+00 3.606988436e-03 3.630753693e-03 3.576721188e-03 3.026724819e-05 3.617182220e-81 4.888069008e-83
1.572769969e+00 3.577276478e-03 3.599076213e-03 3.550583961e-03 2.669251718e-05 2.139135454e-76 2.497095080e-78
1.667326963e+00 3.473799463e-03 3.493610873e-03 3.450976963e-03 2.282250016e-05 6.747949531e-72 7.409836352e-74
1.767568847e+00 3.300143412e-03 3.317602204e-03 3.281398308e-03 1.874510454e-05 1.226988182e-67 1.056436986e-69
1.873837405e+00 2.984609876e-03 2.999260329e-03 2.969898386e-03 1.471148979e-05 1.287066742e-63 1.000635000e-65
1.986494968e+00 2.796564737e-03 2.809265606e-03 2.784504814e-03 1.205992237e-05 7.421031727e-60 5.247230869e-62
2.105925651e+00 2.565128954e-03 2.575965265e-03 2.555622482e-03 9.506471994e-06 2.591714424e-56 1.552634010e-58
2.232536664e+00 2.350698041e-03 2.359835824e-03 2.343191538e-03 7.506503902e-06 6.065939256e-53 3.167852606e-55
2.366759696e+00 2.094962117e-03 2.102492931e-03 2.089162957e-03 5.799159988e-06 8.726345885e-50 3.863524531e-52
2.509052394e+00 1.833295892e-03 1.839502609e-03 1.828983731e-03 4.312160777e-06 8.145080556e-47 3.054155101e-49
2.659899915e+00 1.773312318e-03 1.778688452e-03 1.769839485e-03 3.472832969e-06 5.456988310e-44 1.699479920e-46
2.819816587e+00 1.711027426e-03 1.715665964e-03 1.708218145e-03 2.809280776e-06 2.241920740e-41 5.973245218e-44
2.989347660e+00 1.433233282e-03 1.436878275e-03 1.431242336e-03 1.990946418e-06 7.131628479e-39 1.554283078e-41
3.169071162e+00 1.308197981e-03 1.311273243e-03 1.306703055e-03 1.494926329e-06 1.537324429e-36 2.840018679e-39
3.359599877e+00 1.238680636e-03 1.241263679e-03 1.237531466e-03 1.149170313e-06 2.125092643e-34 3.239246490e-37
3.561583429e+00 1.172180603e-03 1.174384241e-03 1.171311289e-03 8.693147741e-07 2.952091215e-32 3.691184767e-35
3.775710497e+00 1.008932611e-03 1.010690932e-03 1.008312320e-03 6.202910490e-07 2.562225359e-30 2.609742435e-33
4.002711165e+00 9.074368459e-04 9.088671104e-04 9.069904202e-04 4.464257449e-07 1.887176696e-28 1.572565587e-31
4.243359411e+00 8.613267508e-04 8.625571634e-04 8.609859589e-04 3.407918795e-07 9.708103766e-27 6.558477108e-30
4.498475745e+00 7.383418933e-04 7.393075512e-04 7.381088825e-04 2.330107926e-07 4.281267132e-25 2.325759234e-28
4.768930007e+00 6.591517749e-04 6.599414926e-04 6.589886932e-04 1.630816807e-07 1.459110248e-23 6.356743309e-27
5.055644335e+00 5.834158925e-04 5.840486140e-04 5.833034049e-04 1.124875057e-07 3.876989864e-22 1.359326090e-25
5.359596304e+00 5.391421000e-04 5.396683774e-04 5.390627110e-04 7.938905423e-08 9.344048415e-21 2.575178876e-24
5.681822265e+00 4.965339057e-04 4.969797850e-04 4.964775807e-04 5.632499707e-08 1.516470680e-19 3.348897583e-23
6.023420872e+00 4.482757109e-04 4.486488932e-04 4.482368802e-04 3.883072029e-08 2.659146243e-18 4.609750141e-22
