# column 1: wavelength (micron)
# column 2: total flux; F_nu (Jy)
# column 3: transparent flux; F_nu (Jy)
# column 4: direct primary flux; F_nu (Jy)
# column 5: scattered primary flux; F_nu (Jy)
# column 6: direct secondary flux; F_nu (Jy)
# column 7: scattered secondary flux; F_nu (Jy)
9.000000000e-02 9.866063987e-09 9.866063987e-09 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
9.660680886e-02 1.008264491e-07 1.008264491e-07 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.036986169e-01 3.493140277e-07 3.493140277e-07 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.113110273e-01 2.892057779e-06 2.892057779e-06 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.194822571e-01 1.969098187e-06 1.969098187e-06 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.282533286e-01 1.245850685e-05 1.245850685e-05 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.376682756e-01 2.527099740e-05 2.527099740e-05 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.477743643e-01 3.159497481e-05 3.159497481e-05 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.586223307e-01 3.484560323e-05 3.484560323e-05 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.702666354e-01 3.981591177e-05 3.981591177e-05 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.827657366e-01 4.490027593e-05 4.490027593e-05 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.961823843e-01 5.030291685e-05 5.030291685e-05 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
2.105839344e-01 5.329380669e-05 5.329380669e-05 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
2.260426878e-01 5.057473738e-05 5.057473738e-05 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
2.426362526e-01 4.965557848e-05 4.965557848e-05 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
2.604479342e-01 5.782714441e-05 5.782714441e-05 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
2.795671533e-01 6.339965009e-05 6.339965009e-05 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
3.000898949e-01 8.081676134e-05 8.081676134e-05 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
3.221191902e-01 9.032238267e-05 9.032238267e-05 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
3.457656338e-01 9.947202644e-05 9.947202644e-05 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
3.711479388e-01 1.342299383e-04 1.342299383e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
3.983935331e-01 2.597063821e-04 2.597063821e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
4.276391989e-01 3.048331487e-04 3.048331487e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
4.590317595e-01 3.345550869e-04 3.345550869e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
4.927288161e-01 3.220817608e-04 3.220817608e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
5.288995395e-01 3.291446789e-04 3.291446789e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
5.677255191e-01 3.387275043e-04 3.387275043e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
6.094016745e-01 3.424157633e-04 3.424157633e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
6.541372343e-01 3.456535342e-04 3.456535342e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
7.021567862e-01 3.487184531e-04 3.487184531e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
7.537014048e-01 3.591337728e-04 3.591337728e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
8.090298617e-01 3.671538827e-04 3.671538827e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
8.684199246e-01 3.746213891e-04 3.746213891e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
9.321697518e-01 3.945340906e-04 3.945340906e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.000599389e+00 4.099334639e-04 4.099334639e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.074052377e+00 3.943049408e-04 3.943049408e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.152897474e+00 3.907232825e-04 3.907232825e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.237530511e+00 3.855514276e-04 3.855514276e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.328376372e+00 3.865066604e-04 3.865066604e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.425891136e+00 3.801860540e-04 3.801860540e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.530564361e+00 3.967398108e-04 3.967398108e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
1.642921540e+00 4.071522515e-04 4.071522515e-04 0.000000000e+00 0.000000000e+00 0.000000000e+00 0.000000000e+00
