# column 1: wavelength (micron)
# column 2: specific luminosity (W/Hz)
# column 3: luminosity in bin (Lsun)
# column 4: luminosity fraction for source 1 (1)
9.000000000e-02 1.896064825e+14 1.165681442e+02 1.000000000e+00
9.660680886e-02 9.775390911e+14 5.598808421e+02 1.000000000e+00
1.036986169e-01 1.911756523e+15 1.020067303e+03 1.000000000e+00
1.113110273e-01 4.198601975e+16 2.087063798e+04 1.000000000e+00
1.194822571e-01 4.502223854e+15 2.084936713e+03 1.000000000e+00
1.282533286e-01 2.019689018e+17 8.713348190e+04 1.000000000e+00
1.376682756e-01 3.185581481e+17 1.280336291e+05 1.000000000e+00
1.477743643e-01 3.630271271e+17 1.359280821e+05 1.000000000e+00
1.586223307e-01 4.492681497e+17 1.567149810e+05 1.000000000e+00
1.702666354e-01 4.642202288e+17 1.508563923e+05 1.000000000e+00
1.827657366e-01 5.452385674e+17 1.650672808e+05 1.000000000e+00
1.961823843e-01 6.252339466e+17 1.763403715e+05 1.000000000e+00
2.105839344e-01 6.329764169e+17 1.663150322e+05 1.000000000e+00
2.260426878e-01 5.929495523e+17 1.451431329e+05 1.000000000e+00
2.426362526e-01 6.098903154e+17 1.390801843e+05 1.000000000e+00
2.604479342e-01 6.529186359e+17 1.387098678e+05 1.000000000e+00
2.795671533e-01 5.184138716e+17 1.026029103e+05 1.000000000e+00
3.000898949e-01 9.740731877e+17 1.796012802e+05 1.000000000e+00
3.221191902e-01 1.057866566e+18 1.817119559e+05 1.000000000e+00
3.457656338e-01 1.170378773e+18 1.872896685e+05 1.000000000e+00
3.711479388e-01 1.281336672e+18 1.910228908e+05 1.000000000e+00
3.983935331e-01 3.126978235e+18 4.342919591e+05 1.000000000e+00
4.276391989e-01 3.874529562e+18 5.013149795e+05 1.000000000e+00
4.590317595e-01 3.947706599e+18 4.758513912e+05 1.000000000e+00
4.927288161e-01 3.993827824e+18 4.484877517e+05 1.000000000e+00
5.288995395e-01 4.079486235e+18 4.267774787e+05 1.000000000e+00
5.677255191e-01 4.097667193e+18 3.993626788e+05 1.000000000e+00
6.094016745e-01 4.166933212e+18 3.783398668e+05 1.000000000e+00
6.541372343e-01 4.105250033e+18 3.472481599e+05 1.000000000e+00
7.021567862e-01 4.201536989e+18 3.310878959e+05 1.000000000e+00
7.537014048e-01 4.494183307e+18 3.299291345e+05 1.000000000e+00
8.090298617e-01 4.245396965e+18 2.903507574e+05 1.000000000e+00
8.684199246e-01 4.463041706e+18 2.843612249e+05 1.000000000e+00
9.321697518e-01 4.851346413e+18 2.879628682e+05 1.000000000e+00
1.000599389e+00 4.834010202e+18 2.673108207e+05 1.000000000e+00
1.074052377e+00 4.799975126e+18 2.472764382e+05 1.000000000e+00
1.152897474e+00 4.716798629e+18 2.263736420e+05 1.000000000e+00
1.237530511e+00 4.621758191e+18 2.066429127e+05 1.000000000e+00
1.328376372e+00 4.575744756e+18 1.905942782e+05 1.000000000e+00
1.425891136e+00 4.589982583e+18 1.781122863e+05 1.000000000e+00
1.530564361e+00 4.773568441e+18 1.725681993e+05 1.000000000e+00
1.642921540e+00 4.955639656e+18 1.668983742e+05 1.000000000e+00
1.763526747e+00 4.862576496e+18 1.525645407e+05 1.000000000e+00
1.892985460e+00 4.323816306e+18 1.263831475e+05 1.000000000e+00
2.031947605e+00 4.165658206e+18 1.134332402e+05 1.000000000e+00
2.181110821e+00 3.721435209e+18 9.440650936e+04 1.000000000e+00
2.341223958e+00 3.443381974e+18 8.137883198e+04 1.000000000e+00
2.513090838e+00 2.372805721e+18 5.224241012e+04 1.000000000e+00
2.697574291e+00 2.683785601e+18 5.504826237e+04 1.000000000e+00
2.895600488e+00 2.464488460e+18 4.709310849e+04 1.000000000e+00
3.108163587e+00 2.052933790e+18 3.654603661e+04 1.000000000e+00
3.336330729e+00 1.974026418e+18 3.273807017e+04 1.000000000e+00
3.581247389e+00 1.925860554e+18 2.975498431e+04 1.000000000e+00
3.844143133e+00 1.514487589e+18 2.179894016e+04 1.000000000e+00
4.126337788e+00 1.492912915e+18 2.001883999e+04 1.000000000e+00
4.429248066e+00 1.258152700e+18 1.571710520e+04 1.000000000e+00
4.754394681e+00 1.060868910e+18 1.234626803e+04 1.000000000e+00
5.103409980e+00 9.416592537e+17 1.020945432e+04 1.000000000e+00
5.478046138e+00 8.721518928e+17 8.809183408e+03 1.000000000e+00
5.880183958e+00 8.034646202e+17 7.560404903e+03 1.000000000e+00
6.311842307e+00 6.977834477e+17 6.116933137e+03 1.000000000e+00
6.775188259e+00 6.114728779e+17 4.993729818e+03 1.000000000e+00
7.272547968e+00 5.465070783e+17 4.157941809e+03 1.000000000e+00
7.806418350e+00 4.840462551e+17 3.430869926e+03 1.000000000e+00
8.379479615e+00 4.305485500e+17 2.842983194e+03 1.000000000e+00
8.994608728e+00 3.979196909e+17 2.447836266e+03 1.000000000e+00
9.654893846e+00 3.595511070e+17 2.060546109e+03 1.000000000e+00
1.036364983e+01 3.117844975e+17 1.664604243e+03 1.000000000e+00
1.112443486e+01 2.612293997e+17 1.299311568e+03 1.000000000e+00
