# column 1: wavelength (micron)
# column 2: total flux; F_nu (Jy)
# column 3: transparent flux; F_nu (Jy)
# column 4: direct primary flux; F_nu (Jy)
# column 5: scattered primary flux; F_nu (Jy)
# column 6: direct secondary flux; F_nu (Jy)
# column 7: scattered secondary flux; F_nu (Jy)
9.000000000e-02 2.233591697e-04 3.370853588e-04 2.017900155e-04 2.156915424e-05 0.000000000e+00 0.000000000e+00
9.541091806e-02 1.209969980e-03 1.755328609e-03 1.094730042e-03 1.152399382e-04 0.000000000e+00 0.000000000e+00
1.011471476e-01 1.545007510e-03 2.089238278e-03 1.401490938e-03 1.435165717e-04 0.000000000e+00 0.000000000e+00
1.072282468e-01 1.879683628e-03 2.376779660e-03 1.714573753e-03 1.651098745e-04 0.000000000e+00 0.000000000e+00
1.136749497e-01 1.956953570e-03 2.376197463e-03 1.797861098e-03 1.590924721e-04 0.000000000e+00 0.000000000e+00
1.205092367e-01 1.677934978e-03 1.998650878e-03 1.540849303e-03 1.370856749e-04 0.000000000e+00 0.000000000e+00
1.277544101e-01 1.981096086e-03 2.302513236e-03 1.829494187e-03 1.516018991e-04 0.000000000e+00 0.000000000e+00
1.354351729e-01 2.035264568e-03 2.327778054e-03 1.885409609e-03 1.498549585e-04 0.000000000e+00 0.000000000e+00
1.435777131e-01 1.991282303e-03 2.252460895e-03 1.853060891e-03 1.382214119e-04 0.000000000e+00 0.000000000e+00
1.522097936e-01 1.942138445e-03 2.169245531e-03 1.811274262e-03 1.308641836e-04 0.000000000e+00 0.000000000e+00
1.613608460e-01 1.893978339e-03 2.096456544e-03 1.766132314e-03 1.278460258e-04 0.000000000e+00 0.000000000e+00
1.710620718e-01 1.877288687e-03 2.072431092e-03 1.746704067e-03 1.305846196e-04 0.000000000e+00 0.000000000e+00
1.813465479e-01 1.826280330e-03 2.022087243e-03 1.692104099e-03 1.341762314e-04 0.000000000e+00 0.000000000e+00
1.922493402e-01 1.753579005e-03 1.956516366e-03 1.612297967e-03 1.412810382e-04 0.000000000e+00 0.000000000e+00
2.038076228e-01 1.667420861e-03 1.885646266e-03 1.520869481e-03 1.465513802e-04 0.000000000e+00 0.000000000e+00
2.160608044e-01 1.648246983e-03 1.860366700e-03 1.491879225e-03 1.563677577e-04 0.000000000e+00 0.000000000e+00
2.290506634e-01 1.623431476e-03 1.789483982e-03 1.463576998e-03 1.598544775e-04 0.000000000e+00 0.000000000e+00
2.428214897e-01 1.583664987e-03 1.707278740e-03 1.425373899e-03 1.582910873e-04 0.000000000e+00 0.000000000e+00
2.574202362e-01 1.570035883e-03 1.672373909e-03 1.416595702e-03 1.534401817e-04 0.000000000e+00 0.000000000e+00
2.728966785e-01 1.572956899e-03 1.662781622e-03 1.420459256e-03 1.524976431e-04 0.000000000e+00 0.000000000e+00
2.893035848e-01 1.588824941e-03 1.672202577e-03 1.441120867e-03 1.477040737e-04 0.000000000e+00 0.000000000e+00
3.066968958e-01 1.610017728e-03 1.687467394e-03 1.465629726e-03 1.443880023e-04 0.000000000e+00 0.000000000e+00
3.251359155e-01 1.614967787e-03 1.687047591e-03 1.472888538e-03 1.420792490e-04 0.000000000e+00 0.000000000e+00
