# column 1: wavelength (micron)
# column 2: total flux; F_nu (Jy)
# column 3: transparent flux; F_nu (Jy)
# column 4: direct primary flux; F_nu (Jy)
# column 5: scattered primary flux; F_nu (Jy)
# column 6: direct secondary flux; F_nu (Jy)
# column 7: scattered secondary flux; F_nu (Jy)
9.000000000e-02 2.400264447e-02 3.372744851e-02 2.202898358e-02 1.973660888e-03 0.000000000e+00 0.000000000e+00
9.541091806e-02 1.296545912e-01 1.755801368e-01 1.190129144e-01 1.064167677e-02 0.000000000e+00 0.000000000e+00
1.011471476e-01 1.651727228e-01 2.097281357e-01 1.518388725e-01 1.333385032e-02 0.000000000e+00 0.000000000e+00
1.072282468e-01 1.983775645e-01 2.380951533e-01 1.832897806e-01 1.508778395e-02 0.000000000e+00 0.000000000e+00
1.136749497e-01 2.052369584e-01 2.375782381e-01 1.906152115e-01 1.462174691e-02 0.000000000e+00 0.000000000e+00
1.205092367e-01 1.751401353e-01 1.994844333e-01 1.630067428e-01 1.213339247e-02 0.000000000e+00 0.000000000e+00
1.277544101e-01 2.051408918e-01 2.297733880e-01 1.916420665e-01 1.349882529e-02 0.000000000e+00 0.000000000e+00
1.354351729e-01 2.105293964e-01 2.333816519e-01 1.971587623e-01 1.337063409e-02 0.000000000e+00 0.000000000e+00
1.435777131e-01 2.028739148e-01 2.233423299e-01 1.906339669e-01 1.223994787e-02 0.000000000e+00 0.000000000e+00
1.522097936e-01 1.980622367e-01 2.168914803e-01 1.868417633e-01 1.122047343e-02 0.000000000e+00 0.000000000e+00
1.613608460e-01 1.934332972e-01 2.112202011e-01 1.826007208e-01 1.083257642e-02 0.000000000e+00 0.000000000e+00
1.710620718e-01 1.896560653e-01 2.075164032e-01 1.786616510e-01 1.099441434e-02 0.000000000e+00 0.000000000e+00
1.813465479e-01 1.836733231e-01 2.025140271e-01 1.721801460e-01 1.149317706e-02 0.000000000e+00 0.000000000e+00
1.922493402e-01 1.749966951e-01 1.961964287e-01 1.630917256e-01 1.190496944e-02 0.000000000e+00 0.000000000e+00
2.038076228e-01 1.654406499e-01 1.892292547e-01 1.529917474e-01 1.244890250e-02 0.000000000e+00 0.000000000e+00
2.160608044e-01 1.632238800e-01 1.869104674e-01 1.499620234e-01 1.326185661e-02 0.000000000e+00 0.000000000e+00
2.290506634e-01 1.603972668e-01 1.788574792e-01 1.469204950e-01 1.347677173e-02 0.000000000e+00 0.000000000e+00
2.428214897e-01 1.556306855e-01 1.691256277e-01 1.424991019e-01 1.313158365e-02 0.000000000e+00 0.000000000e+00
2.574202362e-01 1.564394710e-01 1.674523183e-01 1.433489928e-01 1.309047828e-02 0.000000000e+00 0.000000000e+00
2.728966785e-01 1.565410707e-01 1.660194928e-01 1.434787269e-01 1.306234382e-02 0.000000000e+00 0.000000000e+00
2.893035848e-01 1.573458266e-01 1.662740339e-01 1.447695304e-01 1.257629618e-02 0.000000000e+00 0.000000000e+00
3.066968958e-01 1.601818201e-01 1.687291037e-01 1.478597605e-01 1.232205963e-02 0.000000000e+00 0.000000000e+00
3.251359155e-01 1.605610447e-01 1.686642491e-01 1.483989210e-01 1.216212369e-02 0.000000000e+00 0.000000000e+00
3.446835132e-01 1.618943038e-01 1.696463643e-01 1.497436743e-01 1.215062948e-02 0.000000000e+00 0.000000000e+00
3.654063382e-01 1.712479059e-01 1.792754095e-01 1.589072281e-01 1.234067779e-02 0.000000000e+00 0.000000000e+00
3.873750465e-01 2.607664815e-01 2.724272931e-01 2.430579058e-01 1.770857567e-02 0.000000000e+00 0.000000000e+00
4.106645425e-01 3.147237620e-01 3.281105975e-01 2.939492319e-01 2.077453009e-02 0.000000000e+00 0.000000000e+00
4.353542335e-01 3.082856283e-01 3.209122574e-01 2.883538838e-01 1.993174448e-02 0.000000000e+00 0.000000000e+00
4.615283011e-01 3.197382733e-01 3.324982920e-01 2.994653139e-01 2.027295934e-02 0.000000000e+00 0.000000000e+00
4.892759879e-01 3.034752326e-01 3.150987050e-01 2.844096570e-01 1.906557564e-02 0.000000000e+00 0.000000000e+00
5.186919022e-01 3.109825841e-01 3.225796946e-01 2.922837364e-01 1.869884764e-02 0.000000000e+00 0.000000000e+00
5.498763397e-01 3.108261940e-01 3.218415411e-01 2.927823542e-01 1.804383977e-02 0.000000000e+00 0.000000000e+00
