# column 1: wavelength (micron)
# column 2: total flux; F_nu (Jy)
# column 3: transparent flux; F_nu (Jy)
# column 4: direct primary flux; F_nu (Jy)
# column 5: scattered primary flux; F_nu (Jy)
# column 6: direct secondary flux; F_nu (Jy)
# column 7: scattered secondary flux; F_nu (Jy)
9.000000000e-02 1.365732859e-02 3.368864740e-02 1.166418724e-02 1.993141349e-03 0.000000000e+00 0.000000000e+00
9.541091806e-02 7.762834705e-02 1.755709166e-01 6.619680922e-02 1.143153783e-02 0.000000000e+00 0.000000000e+00
1.011471476e-01 1.082264277e-01 2.091895043e-01 9.261954062e-02 1.560688706e-02 0.000000000e+00 0.000000000e+00
1.072282468e-01 1.427810650e-01 2.369926147e-01 1.232987008e-01 1.948236426e-02 0.000000000e+00 0.000000000e+00
1.136749497e-01 1.598583093e-01 2.384343290e-01 1.398330660e-01 2.002524327e-02 0.000000000e+00 0.000000000e+00
1.205092367e-01 1.419181375e-01 1.996491775e-01 1.250500500e-01 1.686808753e-02 0.000000000e+00 0.000000000e+00
1.277544101e-01 1.733614653e-01 2.302747059e-01 1.547945005e-01 1.856696481e-02 0.000000000e+00 0.000000000e+00
1.354351729e-01 1.820724254e-01 2.330414258e-01 1.645241516e-01 1.754827379e-02 0.000000000e+00 0.000000000e+00
1.435777131e-01 1.800243566e-01 2.242637559e-01 1.646167193e-01 1.540763733e-02 0.000000000e+00 0.000000000e+00
1.522097936e-01 1.782971765e-01 2.169733144e-01 1.640638387e-01 1.423333777e-02 0.000000000e+00 0.000000000e+00
1.613608460e-01 1.746564028e-01 2.100768123e-01 1.611419964e-01 1.351440636e-02 0.000000000e+00 0.000000000e+00
1.710620718e-01 1.715762540e-01 2.069936239e-01 1.580962416e-01 1.348001244e-02 0.000000000e+00 0.000000000e+00
1.813465479e-01 1.642965051e-01 2.027779420e-01 1.511904238e-01 1.310608123e-02 0.000000000e+00 0.000000000e+00
1.922493402e-01 1.512665808e-01 1.963794360e-01 1.388752320e-01 1.239134879e-02 0.000000000e+00 0.000000000e+00
2.038076228e-01 1.355767034e-01 1.885524042e-01 1.240803440e-01 1.149635944e-02 0.000000000e+00 0.000000000e+00
2.160608044e-01 1.324984409e-01 1.876668898e-01 1.210197901e-01 1.147865085e-02 0.000000000e+00 0.000000000e+00
2.290506634e-01 1.347879646e-01 1.785904691e-01 1.231422049e-01 1.164575971e-02 0.000000000e+00 0.000000000e+00
2.428214897e-01 1.385829531e-01 1.702941807e-01 1.271876187e-01 1.139533433e-02 0.000000000e+00 0.000000000e+00
2.574202362e-01 1.428960073e-01 1.677816558e-01 1.322397418e-01 1.065626547e-02 0.000000000e+00 0.000000000e+00
2.728966785e-01 1.448092210e-01 1.658076163e-01 1.351871772e-01 9.622043772e-03 0.000000000e+00 0.000000000e+00
2.893035848e-01 1.489558055e-01 1.677393187e-01 1.402972346e-01 8.658570907e-03 0.000000000e+00 0.000000000e+00
3.066968958e-01 1.514242224e-01 1.684384903e-01 1.436431618e-01 7.781060599e-03 0.000000000e+00 0.000000000e+00
3.251359155e-01 1.533502904e-01 1.686718590e-01 1.462393585e-01 7.110931869e-03 0.000000000e+00 0.000000000e+00
3.446835132e-01 1.564741050e-01 1.707022409e-01 1.499426961e-01 6.531408878e-03 0.000000000e+00 0.000000000e+00
3.654063382e-01 1.651367176e-01 1.788326721e-01 1.589303978e-01 6.206319846e-03 0.000000000e+00 0.000000000e+00
3.873750465e-01 2.561857188e-01 2.751531767e-01 2.477162117e-01 8.469507027e-03 0.000000000e+00 0.000000000e+00
4.106645425e-01 3.068324944e-01 3.275055305e-01 2.977863213e-01 9.046173058e-03 0.000000000e+00 0.000000000e+00
4.353542335e-01 3.013536485e-01 3.197599045e-01 2.932781820e-01 8.075466512e-03 0.000000000e+00 0.000000000e+00
4.615283011e-01 3.157764367e-01 3.332349224e-01 3.080938087e-01 7.682627937e-03 0.000000000e+00 0.000000000e+00
4.892759879e-01 3.029460969e-01 3.181146201e-01 2.962646477e-01 6.681449272e-03 0.000000000e+00 0.000000000e+00
5.186919022e-01 3.077252822e-01 3.218002484e-01 3.016259662e-01 6.099316063e-03 0.000000000e+00 0.000000000e+00
5.498763397e-01 3.106420064e-01 3.235844416e-01 3.051908551e-01 5.451151240e-03 0.000000000e+00 0.000000000e+00
5.829356266e-01 3.136617760e-01 3.256491387e-01 3.087602616e-01 4.901514412e-03 0.000000000e+00 0.000000000e+00
6.179824811e-01 3.167926106e-01 3.278380036e-01 3.123848648e-01 4.407745809e-03 0.000000000e+00 0.000000000e+00
6.551363985e-01 3.153763192e-01 3.255203110e-01 3.114965673e-01 3.879751947e-03 0.000000000e+00 0.000000000e+00
6.945240582e-01 3.199113694e-01 3.293149902e-01 3.164394408e-01 3.471928637e-03 0.000000000e+00 0.000000000e+00
7.362797556e-01 3.216340156e-01 3.302419922e-01 3.185654871e-01 3.068528445e-03 0.000000000e+00 0.000000000e+00
7.805458603e-01 3.188355579e-01 3.266317339e-01 3.161535759e-01 2.681981971e-03 0.000000000e+00 0.000000000e+00
